TeamId,TeamName,SubmissionDate,Score
8492934,"Victoria Rapp","2022-04-28 23:31:56",0.13035
8625437,"Devon Christian","2022-05-16 00:18:41",0.13038
8375980,"Stephanie Zhang","2022-05-02 13:43:27",0.13039
8426421,MetaScientist,"2022-05-29 16:18:55",0.13043
8593490,"Sourabh #10","2022-06-03 13:05:34",0.13044
8443199,Nguyenn4306,"2022-05-02 03:02:36",0.13048
8281592,"YiuKit Cheung","2022-06-02 00:06:13",0.13048
8655666,"Thao Pham #2","2022-05-24 10:17:53",0.13051
8470432,"Gustavo Ruiz","2022-04-28 05:41:34",0.13052
8450080,wangbn1199,"2022-04-12 19:59:37",0.13053
8488882,Trionic,"2022-05-22 22:04:44",0.13060
8568483,Venice,"2022-05-07 03:14:11",0.13062
7782463,Stick2,"2022-05-10 11:02:33",0.13066
8345295,"Sean Patrick Dalton","2022-04-28 22:31:11",0.13068
7416082,"Garrett Moran","2022-04-21 03:53:00",0.13072
8593105,"hhh hhh211","2022-05-09 06:18:20",0.13075
8661977,mayoko,"2022-06-04 12:24:02",0.13075
5653234,bayesianpenguin,"2022-06-02 22:47:52",0.13075
2318146,gp_221,"2022-05-19 08:46:02",0.13076
8476994,chihyuanlo,"2022-04-19 09:12:32",0.13077
8659442,"Luka Strlekar","2022-05-25 17:06:41",0.13077
8507168,"Anirudh Rana","2022-05-02 16:09:34",0.13079
8477779,"Alice Vingel","2022-04-14 12:56:11",0.13085
3892821,comacque,"2022-05-25 16:00:16",0.13089
8513372,dreammay,"2022-04-22 00:44:19",0.13089
8727189,200511225shaoshiwen,"2022-06-05 18:00:48",0.13089
8374271,"Mahmoud Taha","2022-04-20 00:11:08",0.13091
8652122,Wei,"2022-06-07 20:08:21",0.13091
8461834,PQ,"2022-05-07 11:45:20",0.13091
8469461,jjmcintosh,"2022-04-25 20:35:43",0.13095
8652820,SCU_Eshna,"2022-06-02 17:25:22",0.13095
8559403,"Shihan Sun","2022-05-07 16:23:28",0.13098
8084943,"Kavita Khandelwal","2022-04-14 20:40:08",0.13098
7556229,"IKUTANI SYO","2022-05-01 13:56:53",0.13101
8688307,"Lokanatha rao","2022-05-27 15:33:48",0.13102
4010473,"Shota Imafuku","2022-04-23 01:49:04",0.13103
8479332,JaneVu_0715,"2022-05-05 07:03:33",0.13104
8443230,tiffanyqntran,"2022-05-06 02:02:05",0.13104
4596363,"Nanfei Sun","2022-04-21 19:32:22",0.13109
8350542,tsv314,"2022-05-18 16:52:08",0.13110
8076204,"Gal Shochat","2022-05-10 22:30:19",0.13110
8175504,oleg_novak,"2022-06-03 16:36:03",0.13114
8375085,Yuhan-Tan,"2022-04-26 15:10:23",0.13114
6255750,"Kyuhwan Yohann Jung","2022-05-19 06:54:51",0.13115
8583845,"Data Sauce","2022-05-15 00:23:37",0.13116
8586755,SCU-TTN,"2022-06-02 21:04:20",0.13117
8413144,"Rishi Aravind","2022-04-24 21:31:18",0.13117
8694313,"Aman Gupta #7","2022-05-30 11:55:50",0.13118
8477638,"Alex Demikhov","2022-04-14 12:10:30",0.13120
8598129,ZKYQUQ,"2022-05-12 12:37:05",0.13121
8233218,"Destini Jackson","2022-05-02 17:47:31",0.13121
6815518,"Jack Warner","2022-05-02 17:41:06",0.13121
8477661,justin-jiang2333,"2022-04-14 12:48:22",0.13123
8347650,SRY,"2022-05-13 06:50:26",0.13123
7664493,"Oliver Gao","2022-05-25 21:10:22",0.13125
8583774,"Team Hanoi","2022-05-06 19:25:53",0.13126
8473152,mjorten,"2022-04-13 15:50:33",0.13126
8300693,"Catherine Pereira","2022-04-16 15:05:38",0.13128
8397530,"Heber J","2022-04-19 21:39:18",0.13129
8655927,Rbrqzzz,"2022-05-23 12:03:22",0.13132
8476188,JunyaTakeshita,"2022-04-19 08:18:36",0.13135
8478259,"Sergi Parera","2022-04-19 07:04:04",0.13136
8496489,"Jianyi Peng","2022-04-18 13:09:46",0.13137
7239269,"Keivan Ipchi Hagh","2022-05-03 04:48:03",0.13140
8594585,EQuandt,"2022-05-17 00:06:00",0.13144
8638574,DDzhan,"2022-05-17 05:51:20",0.13144
8611263,Zhandand,"2022-05-17 05:54:42",0.13144
8258695,HousingMarketSpecialist,"2022-04-25 19:09:09",0.13145
7333920,"Leviathan #2","2022-06-06 10:00:10",0.13146
8631274,"mathi astro","2022-05-25 06:20:50",0.13149
8590622,kingjamoregonstate,"2022-05-13 00:11:46",0.13152
8602826,"Paul Ada","2022-05-10 15:14:18",0.13152
8675475,"Ankush Kothiyal","2022-05-30 06:57:43",0.13153
6947861,"TEEGALA AJAY REDDY","2022-04-18 13:02:38",0.13159
8374645,"Sameen Amna","2022-05-06 06:40:26",0.13162
8475554,SEOMJ53,"2022-04-14 08:34:19",0.13163
8468594,"Santiago Ontanon","2022-04-14 21:11:47",0.13163
8583381,fengjintao,"2022-05-07 03:24:57",0.13163
8484769,"Mouhand Alkadri","2022-04-19 18:25:10",0.13166
8408230,Jonathan_W_Bishop,"2022-04-23 07:59:11",0.13166
750766,JoseLuisOrtega,"2022-06-06 12:36:16",0.13167
7958053,"James Danquah","2022-05-18 17:31:45",0.13168
8417091,"Hamanaka Toshiya","2022-04-15 03:44:02",0.13168
8587758,KaleabEK,"2022-05-07 18:44:20",0.13170
8200091,"Toki Iso","2022-06-02 05:30:08",0.13172
8687743,"Valeriya Ignatovskaya","2022-05-28 10:42:50",0.13172
8688914,"Валерия Игнатовская (совбак, простая)","2022-05-28 11:15:23",0.13172
8391970,"zihong yu1999","2022-05-02 18:22:11",0.13172
6963861,jsrussell,"2022-06-03 21:06:49",0.13173
8591669,"Kate Willimt","2022-05-08 05:29:55",0.13173
8192014,"Gaurav Mapari","2022-06-05 21:47:36",0.13173
6324956,"Ilia #2","2022-05-10 14:19:45",0.13176
8559011,"Jeff Butler","2022-05-06 01:10:57",0.13182
8558171,"aprajita sharma","2022-05-07 19:39:55",0.13182
8591340,"Team Gold","2022-05-07 23:40:34",0.13182
8613206,NTUST_怡永好帥,"2022-06-07 09:35:24",0.13184
8390712,"Hannah Lang","2022-05-14 17:14:04",0.13185
8481032,300313-hsf,"2022-04-18 10:36:35",0.13186
6364253,"Filly A","2022-04-22 11:08:26",0.13189
8499898,"Team Adelaide","2022-04-29 08:16:33",0.13196
8383023,"Ryan McManus","2022-04-12 12:56:50",0.13198
8602066,"Felix Heuer","2022-05-16 13:16:40",0.13200
8685755,Nikita_Belyakov,"2022-05-27 16:07:27",0.13202
8188573,"Masatoshi Kato","2022-04-25 03:19:13",0.13202
8345204,"Rachel Taylor","2022-04-29 18:43:05",0.13204
7415920,"[Deleted] fe8f80cc-c05a-426c-8d5a-928e6bd357d2","2022-04-17 19:26:39",0.13205
8502072,Bestet,"2022-04-19 13:18:00",0.13205
8417146,"Brenda Fung","2022-04-24 21:01:05",0.13212
8231165,"munjilpattu santosh","2022-05-02 07:44:05",0.13214
8511829,liyunlongaaa,"2022-04-22 12:00:58",0.13214
7920627,"Jeremy SILLAM","2022-05-31 02:45:40",0.13215
8650821,NTUST_火鍋批發商,"2022-06-06 07:53:52",0.13216
8539920,"Luciano Valente","2022-05-13 01:20:22",0.13217
8357861,"Pavel 3P","2022-04-17 22:51:41",0.13217
8593349,kento.nakao,"2022-05-10 13:07:16",0.13217
8412539,Rbutters,"2022-04-23 15:42:12",0.13218
8603218,"Mikkel Valdemar Koch","2022-05-16 14:06:00",0.13219
8307537,"Daniel Hebenstreit","2022-06-06 11:04:57",0.13220
8326810,"Iyan Fernandez","2022-04-12 13:12:25",0.13220
6126463,"Pawan Trivedi","2022-05-30 07:21:37",0.13224
8671167,wsx8wsx,"2022-05-24 17:35:33",0.13230
7355794,"kenny #2","2022-05-03 08:40:49",0.13230
8545916,"Daniel Hua #3","2022-05-05 08:19:35",0.13232
8523513,TeamEmerald,"2022-04-29 14:13:18",0.13233
7536041,BeLegend,"2022-05-03 04:18:54",0.13234
8643764,INeedJob,"2022-06-07 01:12:31",0.13234
8719679,Gabox29,"2022-06-06 09:02:51",0.13235
8639483,"Stephen Lehane Smith","2022-06-01 13:58:59",0.13236
6749573,"Chandra joshi","2022-05-12 10:54:23",0.13239
564125,glebmikh,"2022-04-09 10:09:29",0.13240
8602019,"Ivan Thung","2022-05-10 14:49:12",0.13241
8665067,hyflacus,"2022-05-24 06:46:22",0.13241
8444302,"David Trinidad","2022-04-18 09:38:21",0.13242
7810023,"Mackenzie Jones","2022-05-04 00:00:50",0.13250
8558065,"Francis X Chen","2022-05-10 10:39:19",0.13251
8470902,kana.k,"2022-04-15 08:38:23",0.13253
8463794,"House price predictions AD","2022-05-04 18:14:59",0.13256
8701958,KeitaShimada,"2022-06-05 06:54:39",0.13257
8124522,yk7333,"2022-05-24 14:24:45",0.13258
8441742,"jinzhao zheng","2022-04-10 14:26:04",0.13259
8490895,"Xen Xiou","2022-04-18 14:42:12",0.13259
8543597,"Yichun Gao","2022-04-27 16:47:11",0.13259
8543237,Sususuu,"2022-05-29 11:07:41",0.13259
8543011,"Ju Haokun","2022-05-24 10:36:22",0.13259
8621103,chensen98,"2022-05-15 09:12:00",0.13259
8313401,"Tony Glimm","2022-04-14 14:34:48",0.13265
8470684,greenll,"2022-04-15 03:03:51",0.13266
8407128,"Migue Bonilla","2022-04-10 18:35:32",0.13267
8415403,"Laura Ahumada","2022-04-09 21:30:22",0.13269
8489834,Qiyun,"2022-04-22 18:03:31",0.13271
6936196,"Nithin Anand","2022-05-07 19:21:28",0.13274
4215363,starflyyy3119,"2022-05-21 14:43:34",0.13278
8722821,"Yuanyu Lim","2022-06-05 08:40:29",0.13281
8565159,Arnold11756,"2022-05-05 03:56:25",0.13282
8603631,reborn.Y,"2022-06-01 16:07:30",0.13283
8675344,"SAITO Kazuma","2022-06-01 10:43:10",0.13283
8523307,xinyzhao,"2022-04-29 23:43:50",0.13284
8493646,"YJ E Sun","2022-04-20 01:34:17",0.13286
8195067,"Ireck Abzalilov","2022-06-06 14:22:41",0.13287
8541272,"Andy Hu","2022-05-16 06:36:19",0.13288
8579919,"Ruturaj Patil90","2022-05-18 11:54:50",0.13289
8650905,KLYUSHNIK-AA,"2022-06-03 17:20:03",0.13290
8637549,NCarter,"2022-05-16 20:12:24",0.13291
8633949,Nateca,"2022-05-17 00:52:23",0.13291
8573597,"Nathaniel Carter","2022-05-17 00:57:32",0.13291
8392846,龙哥3321,"2022-05-24 16:45:38",0.13294
8582490,"Timur Rashitov","2022-06-07 09:44:07",0.13294
8583843,amaldonado,"2022-05-23 03:41:08",0.13295
5145934,"Data Dan","2022-06-02 11:04:19",0.13296
8479174,"Raz ayubi","2022-05-28 10:00:37",0.13301
8298037,"Adriana Lopez-Boor","2022-04-16 02:27:22",0.13306
8637634,zldy2004,"2022-05-17 18:18:27",0.13307
8568124,chunkymonkey867,"2022-05-06 01:04:03",0.13308
8602852,"Isioma Iloh","2022-05-16 15:13:50",0.13309
7415907,"Mylinh Du","2022-04-20 19:07:14",0.13310
8627148,"Zaitsev Ilya","2022-05-14 09:33:13",0.13311
8616118,gwt_HHH,"2022-05-12 14:36:47",0.13312
8503124,"Enrique Jimenez Rojas","2022-05-04 19:01:59",0.13314
7923507,PecekUrh,"2022-05-13 06:05:42",0.13315
2741125,"Josef Švenda","2022-05-31 13:54:08",0.13316
8708015,"ZEXIN LIU","2022-06-03 07:37:01",0.13318
8571787,"Christopher Bierich","2022-05-03 20:16:19",0.13319
8469052,"Jiayun Hong","2022-05-09 00:15:42",0.13322
8528355,"Matthew Dunaway","2022-04-25 00:27:36",0.13323
8033578,"Ahmet Çelik","2022-05-27 15:17:37",0.13324
4284415,"sanjay lalwani","2022-04-12 09:29:51",0.13324
8681139,jack_wen6,"2022-05-26 13:00:14",0.13324
8499992,"Joe #3","2022-05-03 01:47:15",0.13327
8588885,Chennu1,"2022-05-27 06:00:07",0.13330
3383316,cairogulati,"2022-05-06 10:13:37",0.13333
7416053,"Sarah Gorham","2022-04-12 02:41:08",0.13337
3276524,"Maxwell Lin","2022-04-13 14:07:56",0.13348
8640911,"Shogo Katsura","2022-05-23 04:12:30",0.13349
3246727,"Lorenzo Pagliaro","2022-04-15 14:26:27",0.13351
8360954,"Jorne Suwier","2022-04-18 07:56:44",0.13351
8602675,Sabrina_D19,"2022-05-16 16:21:29",0.13355
8549631,"Eric Tam 2022","2022-04-29 17:28:36",0.13356
8568866,nezukoc,"2022-05-04 01:50:20",0.13356
8691324,ericpipide,"2022-05-28 12:49:07",0.13356
8695213,YusukeOno,"2022-05-29 14:40:41",0.13356
8694652,"kuo jason1","2022-06-04 18:01:22",0.13356
8676219,KotaYoneda,"2022-05-25 13:22:30",0.13356
8485643,"Gru Lee","2022-04-29 21:49:52",0.13359
7536001,"jiaqing tao","2022-05-17 11:53:46",0.13360
8598024,"casper GOLD","2022-05-23 17:11:53",0.13360
8722774,KNJin02,"2022-06-05 08:32:26",0.13364
8636947,"Wang Yongzhe (Andrew)","2022-05-18 15:27:41",0.13369
8702235,PrathapSR,"2022-06-04 14:13:55",0.13369
8692718,"Anirudh Muthuswamy","2022-05-28 19:51:14",0.13370
8551306,ylonwang,"2022-05-07 05:38:29",0.13375
8563625,YasuHero,"2022-05-03 10:23:36",0.13377
8356804,"Jake Ullmann","2022-04-26 15:58:35",0.13377
8727942,"Plant Egg","2022-06-06 08:30:56",0.13377
7833044,"Rizal Purnawan","2022-04-23 09:29:19",0.13379
8495167,"Lance CN Peng","2022-05-06 08:14:52",0.13381
8472885,"Ahmed Bin Shafaat","2022-04-24 01:20:09",0.13381
8242174,"Luca La Barbera","2022-04-26 14:30:53",0.13382
8519675,Rebeccfer-19qir,"2022-04-28 11:00:34",0.13382
4404958,"Saurav #3","2022-04-11 18:13:48",0.13382
8110836,adhjkad,"2022-04-25 14:34:53",0.13383
7487317,"Hiếu Đào","2022-05-20 18:37:12",0.13384
8496032,"OM ANAND","2022-04-19 05:40:33",0.13385
7695951,KeiyaUNNO,"2022-05-31 07:33:19",0.13387
8669012,Sam_Willam,"2022-05-28 11:02:44",0.13389
8626286,Farzani,"2022-05-17 02:14:33",0.13389
8718034,"hyungu kang","2022-06-03 23:47:02",0.13392
4776921,"Maria Vlahova","2022-06-05 12:12:38",0.13396
8473763,"Snigdha Kakkar","2022-04-14 20:48:50",0.13397
8081484,"Shivam Taneja","2022-05-17 17:22:09",0.13398
8537854,"TL_DL Team","2022-05-24 01:52:59",0.13399
8602831,rudybl,"2022-05-16 16:02:18",0.13400
8642125,"Henry Shinkfield","2022-05-17 15:33:37",0.13405
8557627,onoyu1012,"2022-05-01 14:20:03",0.13409
8354167,"Huzaifa Tahir 998","2022-05-07 17:37:31",0.13410
8558872,"Team Dubai","2022-05-06 21:04:57",0.13411
2724282,Suharkov,"2022-04-15 11:33:57",0.13411
8572784,"Nika Breznik","2022-05-24 11:54:10",0.13412
8484010,"SATISH KUMAR #2","2022-04-16 09:09:51",0.13413
3583030,tatsuya214355,"2022-05-31 07:37:19",0.13414
8531169,"Ainhoa Vivel Couso","2022-05-21 10:08:56",0.13416
8638949,Elnazi,"2022-05-17 06:04:29",0.13416
8437650,an.vuong.dev3,"2022-04-27 03:20:46",0.13417
8089643,"RAUL BEZERRA","2022-04-13 19:51:27",0.13418
8505182,sasusu,"2022-04-20 03:30:46",0.13418
8602724,RHasenfelder,"2022-05-16 15:48:01",0.13419
7405583,"Kohhey TAKEOKA","2022-05-28 22:03:43",0.13421
8548637,HyperCarrot,"2022-05-16 08:46:32",0.13422
6357310,anime_lovers,"2022-05-22 14:36:22",0.13424
8054040,rakeshsahni,"2022-04-29 16:54:32",0.13425
8537923,"Final Project_DRMA","2022-05-02 14:11:41",0.13427
8581724,"Viktoria Kumeleva","2022-05-05 15:02:32",0.13427
8546242,"Xu Lu","2022-05-06 21:17:35",0.13432
8491353,"Bastien Pouessel","2022-06-02 07:24:41",0.13433
8399145,"Omar Hamed Marie","2022-04-09 19:45:33",0.13434
8414490,"ugurcan bilek","2022-04-13 12:26:19",0.13434
8488617,"Murtaza Naiyar","2022-04-17 05:19:05",0.13434
8690094,"[Deleted] 43357124-f796-4d64-bec7-42345b0e5eb2","2022-05-28 04:59:19",0.13434
8662002,NUDTDMQZK,"2022-05-22 13:13:56",0.13437
8556841,"Artem #9","2022-05-12 15:56:33",0.13437
8619641,"Ujjwal Chowdhury #2","2022-05-13 06:04:41",0.13437
8619747,"Quick Quants","2022-05-13 06:21:33",0.13437
7619719,"Ujjwal Chowdhury","2022-05-13 06:29:33",0.13437
8611401,"Hacı Mustafa KUNDAKÇI","2022-05-13 09:48:17",0.13437
8615328,NTUST_嘎啦嘎拉,"2022-05-24 06:39:39",0.13437
7278662,"Brahyan Jimenez","2022-05-03 05:22:50",0.13438
8633796,nakahhanakato,"2022-05-26 05:14:00",0.13439
8543010,Yoshi18,"2022-05-04 03:59:37",0.13439
8427018,ray123,"2022-05-04 04:10:02",0.13439
5664674,"Kaggle Homework 10","2022-06-07 04:22:46",0.13439
8536200,M4rble,"2022-05-25 15:13:40",0.13439
8704851,"Ishaan Agnihotri","2022-06-04 20:17:07",0.13441
8097913,niiyamike,"2022-04-11 12:54:37",0.13444
8611237,"Jason Lin #4","2022-06-01 18:28:19",0.13444
8372946,"s madhura","2022-04-13 07:20:38",0.13445
8427928,"Lata Sankpal","2022-04-18 10:53:18",0.13445
8521119,"dong #4","2022-04-23 15:58:35",0.13445
8407631,"Nathan Garn","2022-04-23 16:27:47",0.13447
8398573,"kalbert mata","2022-04-23 16:22:29",0.13447
8519059,"Lukas Tschabold","2022-06-06 16:19:50",0.13448
5727257,donaldturkey,"2022-05-09 23:33:38",0.13449
8573559,Thadely6991,"2022-05-04 01:31:20",0.13449
8567289,"Walter Wei ","2022-05-02 20:23:18",0.13451
8661474,"Joshua Baker","2022-05-24 08:30:56",0.13454
8682164,yangjin20210930,"2022-05-29 14:48:10",0.13454
8731754,"Georgy Busov","2022-06-06 15:31:16",0.13454
8642083,"Josh K","2022-05-17 15:16:19",0.13455
6867890,"Haitao Fu","2022-06-06 01:14:57",0.13455
8039731,"joshua hoskins","2022-05-16 14:46:02",0.13455
8365903,"Keval Nagariya","2022-04-29 07:37:47",0.13458
8546894,"Chau Dan","2022-05-04 04:11:55",0.13460
8387844,"Shrikant Dhumal","2022-04-23 17:13:04",0.13461
8219080,MELNIKOFF_OLEG,"2022-04-20 10:28:00",0.13462
1878156,"RAKSHITHA BS","2022-05-23 13:18:57",0.13462
2111879,"Aashutosh Bhattad","2022-05-19 11:50:35",0.13463
8642574,"Carlos G. B.","2022-05-21 16:24:08",0.13464
8517782,"Aruj Mahajan","2022-04-29 16:55:45",0.13466
8591617,"James Grabbs","2022-05-28 23:44:36",0.13467
8603837,"Wagner Sousa","2022-05-17 02:50:49",0.13467
8638605,AlexW31416,"2022-05-23 09:47:36",0.13469
8414313,"A. Oua.","2022-04-21 18:50:42",0.13478
1568290,mahimchrl,"2022-05-12 20:24:54",0.13480
8664584,"Saki Muira","2022-05-27 08:26:55",0.13481
8355333,libowenustb,"2022-05-11 12:51:10",0.13481
8547388,"Yu-wen Wang NCHU","2022-06-01 15:53:38",0.13482
8584142,"Ekaterina Sinkova","2022-05-06 10:28:30",0.13484
8658686,"kosame long","2022-05-21 13:13:32",0.13485
6309104,SharksStack,"2022-05-09 14:27:23",0.13488
8604599,"Marina KB","2022-05-10 15:47:55",0.13490
8728024,"Shi Qiu","2022-06-06 12:50:44",0.13490
8440941,"Denis Baranov","2022-05-20 10:42:27",0.13491
8480960,sm1227,"2022-04-15 06:22:09",0.13493
8684021,"Eduardo P Titello","2022-05-27 13:28:20",0.13495
8569396,YUNYING,"2022-05-17 11:02:53",0.13496
8464907,t1202191,"2022-04-12 02:38:21",0.13498
8578430,Nick666,"2022-05-08 03:45:30",0.13499
7277613,"Igor Prikhodko","2022-06-07 20:14:01",0.13499
8427372,"HL #2","2022-05-17 03:01:37",0.13499
8603217,jb_vdeynde,"2022-05-16 15:12:58",0.13499
1210041,"Виталий Мирошниченко (ШАД Киев)","2022-04-15 10:11:50",0.13501
8732628,Palu1432,"2022-06-07 14:01:43",0.13503
8567355,Team_Amsterdam_Test,"2022-05-05 21:51:31",0.13504
8455583,"Steve M White","2022-04-11 07:51:44",0.13504
8524601,NTSSB,"2022-04-27 00:04:11",0.13506
8441301,"Gursewak singh","2022-04-17 12:19:35",0.13507
8588307,klnkjawhfnbids,"2022-05-07 18:20:58",0.13507
8602310,"mohammad hossein baluchi sirjani","2022-05-16 15:03:34",0.13511
8673182,"Marshall P","2022-05-30 21:09:15",0.13511
8567075,lmjq999,"2022-05-07 04:12:43",0.13511
8591874,ychen111,"2022-05-08 04:45:15",0.13511
8533345,"Raísa Valentim","2022-06-07 15:21:52",0.13514
8405515,"Marcin Kisielowski","2022-05-20 11:57:25",0.13514
8535079,"[Deleted] 81ae874b-772a-432f-a60c-cea7bcb3a7d0","2022-04-26 04:29:55",0.13514
8407958,"Izzy Beh","2022-04-25 05:13:46",0.13515
8557830,"Trevor Jordan","2022-05-22 12:35:13",0.13515
2338659,Özge,"2022-04-17 13:33:06",0.13518
8398108,"AJ Halling","2022-04-25 01:10:03",0.13519
8455100,"Abdalla Osman #2","2022-04-10 03:18:14",0.13519
8685928,yongchoooon,"2022-06-08 12:08:10",0.13519
8603781,"Romain Dupeux","2022-05-10 15:21:20",0.13520
8604350,paullux21,"2022-05-10 19:50:12",0.13520
8375707,"David Zakerski","2022-05-02 09:21:53",0.13520
8038350,"Mohammed El Hamraoui","2022-04-18 10:11:50",0.13520
8351739,CarloFaletti9,"2022-05-02 07:04:00",0.13521
8602746,"O W Nowak","2022-05-10 19:05:50",0.13522
8413669,"Kurtis Castellanos","2022-04-20 04:37:30",0.13522
8325383,"Asmaa Mohy","2022-04-09 18:42:43",0.13524
7416066,"May Nguyen","2022-04-19 05:09:13",0.13526
8568596,"Cristobal Cepeda","2022-05-03 15:39:27",0.13528
8506976,"Hanif Kurniawan","2022-05-13 15:53:23",0.13533
8581313,guanpin,"2022-06-06 06:00:39",0.13534
8446502,Jenniferxzn,"2022-04-18 10:53:38",0.13539
8631171,"Manuel Bendaña Gómez","2022-05-21 10:20:04",0.13539
8703995,"Pushpak Gote","2022-06-05 17:19:59",0.13546
8485527,MahendrakumarGK,"2022-04-16 08:50:30",0.13546
6168193,KKMK,"2022-05-06 16:29:02",0.13547
8619245,SCU_KirtivasanKirtana,"2022-06-04 02:42:20",0.13551
8487281,GaoXiang520,"2022-05-18 10:06:31",0.13553
8396158,Itisai,"2022-05-04 15:34:41",0.13557
8716961,SCU_noob,"2022-06-02 23:27:23",0.13558
7490505,"Elif Ulusal","2022-04-12 03:43:05",0.13560
8482844,0300320_lzy,"2022-04-16 12:56:29",0.13562
8694308,"Nakamura Yuya","2022-06-05 03:25:03",0.13568
8563787,"Ryo Morishima","2022-05-16 12:13:21",0.13569
8505489,"Pratik Joseph Dabre","2022-05-23 11:33:56",0.13569
8356538,yuriy,"2022-04-24 12:54:38",0.13569
8651166,JannaJ,"2022-05-27 16:39:18",0.13570
8603088,DucVanNgo,"2022-05-16 15:14:37",0.13579
8702528,"Pratheeksha Nayak","2022-06-07 12:04:16",0.13580
7280943,"Shanmukha Sai Srinivas","2022-04-20 05:34:47",0.13580
8561555,Ultrabeaver,"2022-05-02 05:42:45",0.13581
8521549,daichi1364,"2022-05-07 13:29:09",0.13581
8687369,"Ivan Grabić","2022-05-27 12:09:01",0.13583
8531243,"Andre Bernardez","2022-05-21 09:39:12",0.13583
8602868,"Mickael Tharaud","2022-05-10 14:41:27",0.13584
8552136,STOVAG,"2022-05-01 05:43:03",0.13584
7533937,"Norio Kitamura","2022-05-01 01:22:36",0.13584
8676493,"Sandeep M Nair","2022-06-06 17:33:27",0.13585
8631096,Daniel496,"2022-06-04 13:05:36",0.13586
8559347,"Ricky Hori","2022-05-15 07:35:18",0.13587
8055149,"KOJI NISHIKAWA FXD","2022-04-28 00:13:36",0.13588
8602587,timstss,"2022-05-16 13:24:26",0.13591
4015513,"Kun Lee","2022-04-14 17:28:52",0.13592
7862744,"Simon Ong","2022-05-10 08:23:31",0.13593
4410488,Kimi_Yao_L_J,"2022-05-05 15:33:10",0.13593
8546499,"Ilya Kochetigov","2022-05-13 08:17:43",0.13597
8671737,"Cléo WELGRYN","2022-05-30 14:58:17",0.13599
8548008,"Jeon, SuHyeon","2022-05-10 18:26:51",0.13599
8515426,"Stefan Heinze","2022-04-22 01:16:23",0.13601
8464890,"Sehgal Manan","2022-04-15 04:25:07",0.13604
8476122,Jack77T,"2022-04-23 02:45:22",0.13605
8392263,"Andrew McDonald","2022-05-02 07:00:39",0.13606
8707602,TakashiEndo0217,"2022-06-02 08:07:31",0.13608
8521044,"Kota #3","2022-04-24 07:00:14",0.13612
8461118,LesXYZ,"2022-04-26 21:24:45",0.13613
8417445,"Kevin Boyd","2022-04-10 02:06:51",0.13615
8589267,"sai ram-18814","2022-05-07 10:32:25",0.13615
8597651,"Piter Rudyy","2022-05-09 17:35:26",0.13615
8536634,"Harvind Arjun Rai","2022-05-20 15:14:03",0.13615
8639684,CrayonsVij,"2022-05-17 06:56:21",0.13615
8650452,"Akash S Devbanshi","2022-05-19 11:25:11",0.13615
8654792,"Brian Okechukwu","2022-05-20 13:00:26",0.13615
8656266,"[Deleted] 6298a8a0-a780-4cc5-b7c3-105716bdcb6b","2022-05-20 18:40:54",0.13615
8655751,"Truong Nhat Nguyen Bao","2022-05-21 07:28:08",0.13615
8647888,JackSparrow2684,"2022-05-21 12:20:54",0.13615
8592382,"Who Ruijie","2022-05-10 14:49:33",0.13616
8224353,"Jorge GUZMAN","2022-05-04 17:05:14",0.13617
8522950,"shiri makov","2022-05-11 11:49:39",0.13617
7490223,"Siddhartha Murari","2022-04-28 08:08:51",0.13617
8276615,"Ebrahim Hirani","2022-04-27 09:18:54",0.13618
7902138,"Marwin Solomon","2022-04-18 08:30:51",0.13620
8644639,"Avery Tang11111111111","2022-06-08 06:40:30",0.13621
8602832,"louise bouton","2022-05-10 15:05:35",0.13623
8563347,S-Shin,"2022-06-08 02:44:28",0.13624
8506321,"Wu Brian QQ","2022-04-26 02:15:19",0.13624
8592102,"kknd #2","2022-05-19 11:06:23",0.13626
8372471,"Farman Ali","2022-05-06 11:09:31",0.13626
8629456,"Muhammed Azad Kılıçarslan","2022-05-19 11:06:47",0.13626
8563869,Eddie_Wang246,"2022-05-08 08:13:37",0.13626
8399161,"Abdelrahman Tarek","2022-04-18 03:42:51",0.13627
6765603,Sahishnuta,"2022-04-15 08:18:52",0.13630
8547253,ztfwuhu,"2022-05-07 05:49:58",0.13632
8533728,"Johny Mathew","2022-04-25 19:54:24",0.13632
7111391,Pranoy,"2022-05-23 08:59:01",0.13633
3983619,Kaydub,"2022-06-04 08:51:34",0.13634
8420942,JohnBoot1,"2022-04-22 12:35:26",0.13636
8602889,"Leslie Vallet","2022-05-16 14:28:41",0.13636
6029862,"Python Kumar","2022-05-03 09:08:06",0.13641
8247910,"Obinna Theophilus Utobo ","2022-06-07 14:33:39",0.13641
8648599,"GUGA H","2022-05-19 01:55:47",0.13644
8587462,"James Hutchison","2022-05-10 18:06:27",0.13646
8412603,"Isaac Cornelius","2022-05-26 00:23:08",0.13646
8590019,"Chi Siang","2022-05-12 10:40:01",0.13647
8129395,julie2022,"2022-05-08 00:11:18",0.13647
8684458,"Yidong Mou","2022-06-02 20:12:19",0.13652
4659916,"rohan dawar","2022-05-31 19:34:04",0.13652
8208527,"MJ Commerce","2022-04-14 13:30:42",0.13653
8388376,"Atharva Raibagi","2022-04-18 06:38:23",0.13653
8603830,"Elena Schubert","2022-05-10 14:17:45",0.13653
7629324,Zht,"2022-04-28 13:32:05",0.13653
